"","essround","netuse","ppltrst","polintr","vote","prtvtes","lawobey","gndr","agea","edlves","pdjobev","dscrgrp","region","dscrage","dscrdk","dscrdsb","dscretn","dscrgnd","dscrlng","dscrna","dscrnap","dscrntn","dscroth","dscrrce","dscrref","dscrsex","discrimination"
"211",2002,0,6,3,1,77,3,2,36,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"212",2002,0,5,3,1,2,3,2,37,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"213",2002,0,8,4,2,66,4,1,42,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"214",2002,0,3,1,1,2,1,2,71,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"215",2002,7,7,2,1,3,3,1,38,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"216",2002,0,4,2,1,3,3,2,65,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"217",2002,0,0,4,2,66,2,1,39,1,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"218",2002,7,4,3,8,66,5,2,37,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"219",2002,5,6,3,2,66,2,1,31,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"220",2002,0,8,4,1,2,1,1,81,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"221",2002,0,1,4,1,2,1,2,75,0,1,8,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"222",2002,0,0,3,2,66,4,1,28,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"223",2002,1,4,4,1,1,2,1,999,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"224",2002,0,7,3,2,66,2,1,29,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"225",2002,0,2,3,2,66,2,1,42,1,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"226",2002,0,6,3,1,68,3,2,31,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"227",2002,1,4,3,1,2,2,1,31,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"228",2002,7,4,3,3,66,2,1,16,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"229",2002,0,8,4,1,2,2,2,79,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"230",2002,0,4,3,3,66,3,2,20,5,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"231",2002,7,4,1,1,6,4,2,29,11,6,1,"",0,0,0,0,1,0,0,0,0,0,0,0,0,"Género"
"232",2002,7,6,1,1,3,3,2,23,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"233",2002,7,3,2,2,66,5,2,999,11,6,1,"",0,0,0,0,0,0,0,0,1,0,0,0,0,"Nacionalidad"
"234",2002,7,5,2,1,5,2,1,72,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"235",2002,0,3,3,1,4,2,1,70,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"236",2002,0,5,1,2,66,3,2,19,5,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"237",2002,0,4,2,1,68,3,1,56,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"238",2002,7,6,2,1,6,2,1,30,11,1,1,"",0,0,0,0,0,0,0,0,0,1,0,0,0,"No discriminado"
"239",2002,7,6,2,1,4,3,2,38,10,6,1,"",0,0,0,0,1,1,0,0,1,0,0,0,0,"Nacionalidad"
"240",2002,0,5,4,1,77,3,1,38,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"241",2002,6,6,1,1,1,2,2,38,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"242",2002,1,5,3,1,77,3,2,25,13,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"243",2002,7,2,3,1,4,3,1,41,13,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"244",2002,6,6,2,1,4,3,2,52,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"245",2002,0,6,3,1,2,4,2,71,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"246",2002,7,4,2,1,68,4,1,27,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"247",2002,1,7,3,1,77,4,1,46,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"248",2002,0,6,3,1,1,2,2,81,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"249",2002,7,8,3,1,4,2,2,41,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"250",2002,7,10,3,1,4,3,1,60,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"251",2002,1,5,2,1,4,1,1,58,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"252",2002,0,9,1,1,4,3,2,71,11,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"253",2002,7,3,3,1,68,2,1,33,10,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"254",2002,6,2,3,1,4,1,2,85,8,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"255",2002,1,5,2,1,4,2,2,66,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"256",2002,1,4,1,1,4,2,2,55,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"257",2002,0,4,1,1,1,2,1,71,8,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"258",2002,7,6,1,1,5,2,2,37,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"259",2002,0,7,4,1,68,2,2,70,3,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"260",2002,3,5,2,1,5,2,2,41,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"261",2002,7,7,4,1,4,2,2,39,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"262",2002,6,4,1,1,77,4,1,50,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"263",2002,6,77,1,1,4,4,1,43,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"264",2002,2,4,3,1,4,4,1,999,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"265",2002,7,5,4,2,66,2,1,29,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"266",2002,1,6,2,1,2,3,2,46,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"267",2002,7,7,1,1,3,4,1,44,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"268",2002,7,7,2,1,77,2,1,42,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"269",2002,1,6,4,1,2,4,2,54,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"270",2002,0,6,3,2,66,3,2,62,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"271",2002,1,6,3,1,4,2,2,52,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"272",2002,4,6,2,1,2,3,1,49,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"273",2002,6,2,3,1,77,1,1,37,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"274",2002,0,6,3,1,2,1,2,53,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"275",2002,0,4,3,1,1,1,2,52,2,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"276",2002,0,7,2,1,4,3,2,61,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"277",2002,0,2,4,1,2,2,1,75,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"278",2002,0,4,4,1,1,1,1,65,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"279",2002,0,4,3,1,77,3,2,55,2,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"280",2002,0,5,3,1,2,2,1,51,3,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"281",2002,0,6,2,1,4,4,2,63,4,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"282",2002,1,5,4,1,4,3,2,34,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"283",2002,0,0,3,2,66,1,2,36,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"284",2002,0,4,2,1,1,1,2,68,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"285",2002,0,4,2,1,5,4,2,72,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"286",2002,0,8,2,1,1,1,2,76,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"287",2002,0,9,4,1,2,4,2,81,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"288",2002,0,5,2,1,2,3,2,45,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"289",2002,0,1,4,3,66,3,1,17,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"290",2002,88,7,4,1,2,1,1,56,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"291",2002,0,3,2,1,2,1,1,72,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"292",2002,0,7,4,1,2,1,2,80,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"293",2002,0,1,3,2,66,2,2,62,0,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"294",2002,7,8,4,2,66,2,2,15,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"295",2002,0,5,3,1,77,3,2,53,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"296",2002,0,5,3,1,77,3,2,64,1,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"297",2002,0,2,3,1,1,3,1,54,0,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"298",2002,1,5,4,2,66,3,2,50,1,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"299",2002,0,3,1,1,5,3,2,60,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"300",2002,0,7,3,1,4,1,2,65,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"301",2002,0,0,4,1,4,4,1,77,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"302",2002,1,7,4,1,4,5,2,46,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"303",2002,0,8,4,1,2,1,2,73,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"304",2002,0,7,4,2,66,4,1,46,3,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"305",2002,1,4,3,1,77,3,2,48,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"306",2002,0,7,2,1,1,1,1,67,4,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"307",2002,5,7,2,2,66,3,1,24,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"308",2002,0,7,3,1,2,4,2,35,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"309",2002,0,4,3,2,66,4,2,59,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"310",2002,1,7,2,1,6,4,2,44,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"311",2002,4,3,3,1,68,2,1,58,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"312",2002,0,6,3,1,2,3,2,42,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"313",2002,7,6,3,1,1,2,2,54,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"314",2002,6,8,3,1,2,2,2,39,8,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"315",2002,5,5,2,2,66,2,1,16,4,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"316",2002,2,5,2,1,2,3,2,23,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"317",2002,1,5,3,1,5,4,1,59,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"318",2002,6,8,2,1,1,4,1,52,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"319",2002,5,6,2,1,2,4,1,46,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"320",2002,0,5,3,1,4,4,1,65,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"321",2002,2,0,3,1,77,2,2,42,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"322",2002,0,8,2,1,77,2,1,57,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"323",2002,0,10,3,1,2,1,1,77,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"324",2002,0,7,3,2,66,2,1,36,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"325",2002,0,8,2,1,77,2,2,38,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"326",2002,0,2,3,1,1,2,1,67,7,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"327",2002,7,5,4,2,66,3,1,44,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"328",2002,0,5,4,1,1,3,2,47,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"329",2002,0,5,4,1,4,2,1,79,4,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"330",2002,0,7,3,2,66,2,1,32,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"331",2002,6,6,4,1,4,2,2,37,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"332",2002,0,3,3,1,77,4,2,62,0,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"333",2002,0,1,4,3,66,2,2,30,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"334",2002,6,7,3,1,4,1,1,46,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"335",2002,7,6,2,1,6,2,2,39,11,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"336",2002,6,7,3,1,2,3,2,26,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"337",2002,7,7,1,2,66,4,1,41,11,6,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,"Lengua"
"338",2002,7,4,4,2,66,3,1,33,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"339",2002,0,0,3,2,66,1,2,34,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"340",2002,0,7,1,1,4,3,1,30,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"341",2002,0,5,2,1,2,1,2,67,1,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"342",2002,0,0,4,1,88,2,2,74,1,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"343",2002,6,9,4,3,66,1,1,15,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"344",2002,0,5,4,2,66,2,2,36,8,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"345",2002,0,3,4,1,1,1,1,56,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"346",2002,5,4,2,3,66,4,1,17,5,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"347",2002,0,3,3,1,77,2,2,75,1,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"348",2002,0,2,2,1,2,2,2,68,1,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"349",2002,0,7,3,1,2,2,2,72,0,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"350",2002,1,8,3,2,66,2,1,24,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"351",2002,0,7,2,1,2,2,1,68,3,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"352",2002,0,7,2,1,2,2,2,49,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"353",2002,0,7,4,1,88,2,2,24,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"354",2002,0,7,4,1,77,2,1,78,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"355",2002,0,6,2,1,2,5,1,71,1,1,1,"",0,0,0,0,0,0,0,0,0,1,0,0,0,"No discriminado"
"356",2002,0,7,2,1,77,1,1,73,8,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"357",2002,0,6,4,1,77,2,2,26,8,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"358",2002,1,7,3,1,4,3,2,56,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"359",2002,0,8,4,1,4,1,1,71,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"360",2002,0,7,1,2,66,1,1,15,3,2,8,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"361",2002,1,6,2,1,4,2,1,69,5,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"362",2002,5,4,4,1,6,3,2,34,8,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"363",2002,0,5,2,1,2,1,2,69,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"364",2002,7,3,3,1,77,3,2,22,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"365",2002,0,5,3,1,5,2,1,45,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"366",2002,6,3,2,1,6,4,1,28,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"367",2002,0,6,3,1,4,2,1,45,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"368",2002,7,4,2,1,2,1,1,42,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"369",2002,0,7,2,2,66,4,2,81,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"370",2002,0,3,3,1,2,1,2,47,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"371",2002,0,3,4,3,66,1,1,18,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"372",2002,0,2,3,1,2,1,1,53,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"373",2002,0,0,4,1,68,3,2,49,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"374",2002,77,7,2,1,4,1,1,52,1,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"375",2002,0,4,4,2,66,1,2,49,1,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"376",2002,0,2,2,1,77,2,1,37,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"377",2002,0,3,3,2,66,1,1,32,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"378",2002,0,2,3,1,1,1,2,36,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"379",2002,0,4,2,1,1,2,2,54,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"380",2002,5,4,2,1,77,1,2,29,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"381",2002,0,3,3,1,2,4,2,40,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"382",2002,0,2,4,1,2,3,2,65,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"383",2002,0,1,3,1,2,1,1,56,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"384",2002,0,4,4,1,4,2,2,70,2,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"385",2002,0,10,4,1,2,2,1,60,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"386",2002,7,4,3,3,66,2,1,17,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"387",2002,0,4,2,1,2,2,1,31,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"388",2002,7,3,4,1,1,3,1,35,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"389",2002,0,4,3,1,5,3,1,36,3,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"390",2002,1,4,3,8,66,3,2,27,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"391",2002,7,3,4,1,4,3,1,36,8,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"392",2002,0,3,3,1,2,1,2,51,2,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"393",2002,0,5,3,1,4,2,2,35,9,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"394",2002,7,5,3,1,77,2,2,43,3,2,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"395",2002,5,4,3,1,4,1,1,44,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"396",2002,1,7,3,1,4,2,2,64,5,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"397",2002,7,2,1,2,66,4,1,34,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"398",2002,5,5,2,1,77,3,2,59,8,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"399",2002,7,5,3,1,77,2,1,39,13,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"400",2002,0,1,4,1,2,2,2,75,1,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"401",2002,0,4,3,2,66,2,1,32,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"402",2002,3,3,3,3,66,2,1,19,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"403",2002,0,4,4,1,2,1,1,86,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"404",2002,1,3,2,1,5,1,1,51,10,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"405",2002,7,2,3,1,2,1,1,28,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"406",2002,0,9,3,1,4,1,2,47,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"407",2002,0,4,3,1,88,2,2,67,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"408",2002,0,5,2,2,66,3,2,21,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"409",2002,0,3,4,1,2,1,2,73,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"410",2002,7,0,4,1,5,2,1,49,7,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"411",2002,0,3,3,1,1,3,1,30,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"412",2002,0,6,4,1,4,3,1,80,0,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"413",2002,0,6,4,2,66,3,1,70,8,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"414",2002,1,3,4,1,77,1,1,65,6,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"415",2002,7,5,3,1,4,2,1,50,7,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"416",2002,0,0,4,1,77,4,2,54,2,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"417",2002,5,6,2,1,4,2,1,37,4,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"418",2002,7,5,2,1,1,1,1,31,11,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"419",2002,0,5,4,1,1,2,1,41,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"420",2002,0,5,8,1,88,2,2,81,0,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"421",2002,0,3,2,1,1,2,2,67,2,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"422",2002,0,4,3,1,1,4,1,38,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"423",2002,7,5,3,2,66,3,1,22,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"424",2002,0,5,4,2,66,3,1,19,3,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"425",2002,7,4,4,1,4,3,2,34,5,6,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"426",2002,0,5,4,1,4,2,2,53,3,1,2,"",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
